Row ID,Order ID,Order Date,Ship Date,Ship Mode,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6208,US-2016-127971,11/20/2016,11/27/2016,Standard Class,Corporate,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,3,0.6,-2.8272
6209,CA-2016-100041,11/20/2016,11/25/2016,Standard Class,Corporate,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9.08,2,0,4.086
6210,CA-2016-100041,11/20/2016,11/25/2016,Standard Class,Corporate,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,314.55,3,0,150.984
6211,CA-2016-100041,11/20/2016,11/25/2016,Standard Class,Corporate,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.91,1,0,2.3077
6212,CA-2016-107790,11/20/2016,11/24/2016,Standard Class,Consumer,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.192,1,0.2,13.2293
6213,CA-2016-145492,11/20/2016,11/27/2016,Standard Class,Corporate,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39,12,0,11.31
6214,CA-2016-121356,11/20/2016,11/24/2016,Standard Class,Consumer,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4,3,0,62.916
6215,CA-2016-113845,11/20/2016,11/25/2016,Standard Class,Corporate,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,289.568,2,0.2,10.8588
6216,CA-2016-113845,11/20/2016,11/25/2016,Standard Class,Corporate,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,39.72,5,0.2,4.4685
6217,CA-2016-113845,11/20/2016,11/25/2016,Standard Class,Corporate,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,4,0.2,24.4768
6218,CA-2016-142615,11/20/2016,11/24/2016,Standard Class,Corporate,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,2,0,3.9032
6219,US-2016-114293,11/21/2016,11/26/2016,Standard Class,Consumer,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,195.136,4,0.2,-12.196
6220,CA-2016-114482,11/21/2016,11/25/2016,Second Class,Corporate,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,40.46,7,0,19.8254
6221,CA-2016-114482,11/21/2016,11/25/2016,Second Class,Corporate,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,404.94,3,0,109.3338
6222,CA-2016-140018,11/21/2016,11/26/2016,Standard Class,Consumer,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,30.345,7,0.7,-24.276
6223,CA-2016-140018,11/21/2016,11/26/2016,Standard Class,Consumer,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",127.554,3,0.3,-9.111
6224,CA-2016-140018,11/21/2016,11/26/2016,Standard Class,Consumer,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,3,0.2,15.5904
6225,CA-2016-146157,11/21/2016,11/26/2016,Standard Class,Consumer,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,38.432,1,0.2,13.4512
6226,CA-2016-146157,11/21/2016,11/26/2016,Standard Class,Consumer,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",21.568,2,0.2,1.6176
6227,CA-2016-146157,11/21/2016,11/26/2016,Standard Class,Consumer,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,81.576,3,0.2,2.0394
6228,CA-2016-114895,11/21/2016,11/28/2016,Standard Class,Consumer,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2,0,6.3504
6229,CA-2016-113425,11/21/2016,11/21/2016,Same Day,Home Office,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",113.568,2,0.2,12.7764
6230,CA-2016-152646,11/21/2016,11/26/2016,Standard Class,Corporate,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,32.4,5,0,15.552
6231,CA-2016-154711,11/22/2016,11/26/2016,Standard Class,Corporate,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0,11.1664
6232,CA-2016-154711,11/22/2016,11/26/2016,Standard Class,Corporate,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",12.192,4,0.2,4.1148
6233,CA-2016-154711,11/22/2016,11/26/2016,Standard Class,Corporate,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,20.82,3,0,7.4952
6234,CA-2016-131576,11/22/2016,11/26/2016,Standard Class,Consumer,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,49.44,3,0,24.2256
6235,US-2016-132577,11/22/2016,11/27/2016,Standard Class,Consumer,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,6.216,6,0.8,-9.6348
6236,US-2016-132577,11/22/2016,11/27/2016,Standard Class,Consumer,OFF-AR-10003481,Office Supplies,Art,Newell 348,23.616,9,0.2,2.6568
6237,US-2016-132577,11/22/2016,11/27/2016,Standard Class,Consumer,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.032,2,0.2,-0.6008
6238,US-2016-132577,11/22/2016,11/27/2016,Standard Class,Consumer,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.088,1,0.2,0.6786
6239,US-2016-132577,11/22/2016,11/27/2016,Standard Class,Consumer,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4.488,6,0.8,-6.732
6240,US-2016-164945,11/22/2016,11/27/2016,Standard Class,Home Office,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272,8,0.2,46.9952
6241,CA-2016-160129,11/23/2016,11/23/2016,Same Day,Corporate,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,5,0.2,2.37
6242,CA-2016-160129,11/23/2016,11/23/2016,Same Day,Corporate,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,3.9512
6243,CA-2016-160129,11/23/2016,11/23/2016,Same Day,Corporate,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",70.448,7,0.2,12.3284
6244,CA-2016-105284,11/24/2016,12/1/2016,Standard Class,Home Office,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,4.416,3,0.2,1.6008
6245,CA-2016-124485,11/24/2016,11/26/2016,First Class,Consumer,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17.216,4,0.2,6.0256
6246,CA-2016-124485,11/24/2016,11/26/2016,First Class,Consumer,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644
6247,CA-2016-124485,11/24/2016,11/26/2016,First Class,Consumer,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4,4,0,11.492
6248,CA-2016-124485,11/24/2016,11/26/2016,First Class,Consumer,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,0,3.1104
6249,CA-2016-100468,11/24/2016,12/1/2016,Standard Class,Home Office,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2,0.2,3.352
6250,CA-2016-100468,11/24/2016,12/1/2016,Standard Class,Home Office,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0,3.0814
6251,CA-2016-128531,11/24/2016,11/26/2016,Second Class,Consumer,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,41.92,5,0.2,3.668
6252,CA-2016-128531,11/24/2016,11/26/2016,Second Class,Consumer,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,297.576,3,0.2,-7.4394
6253,CA-2016-128531,11/24/2016,11/26/2016,Second Class,Consumer,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,3,0.2,0.8688
6254,CA-2016-128531,11/24/2016,11/26/2016,Second Class,Consumer,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,94.992,2,0.2,-2.3748
6255,CA-2016-128531,11/24/2016,11/26/2016,Second Class,Consumer,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352,3,0.2,23.235
6256,CA-2016-128531,11/24/2016,11/26/2016,Second Class,Consumer,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,0.2,1.5795
6257,CA-2016-100083,11/24/2016,11/29/2016,Standard Class,Consumer,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.784,1,0.2,7.745
6258,CA-2016-132731,11/24/2016,11/28/2016,Standard Class,Consumer,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,657.552,6,0.2,49.3164
6259,US-2016-163881,11/24/2016,11/30/2016,Standard Class,Corporate,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0,217.767
6260,US-2016-163881,11/24/2016,11/30/2016,Standard Class,Corporate,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1684.752,6,0.2,210.594
6261,US-2016-163881,11/24/2016,11/30/2016,Standard Class,Corporate,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.92,8,0,190.3728
6262,CA-2016-163573,11/24/2016,11/27/2016,First Class,Consumer,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1219.96,5,0.2,381.2375
6263,CA-2016-123806,11/24/2016,11/27/2016,Second Class,Corporate,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",207.76,4,0,85.1816
6264,CA-2016-125661,11/24/2016,11/26/2016,First Class,Home Office,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,40.752,3,0.2,15.282
6265,CA-2016-125661,11/24/2016,11/26/2016,First Class,Home Office,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,139.96,5,0.2,-22.7435
6266,CA-2016-165561,11/24/2016,11/28/2016,Standard Class,Home Office,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,0,7.605
6267,CA-2016-113726,11/24/2016,12/1/2016,Standard Class,Home Office,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0,33.7266
6268,CA-2016-123533,11/24/2016,11/30/2016,Standard Class,Home Office,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,339.92,5,0.2,8.498
6269,CA-2016-123533,11/24/2016,11/30/2016,Standard Class,Home Office,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,10.528,4,0.2,3.4216
6270,CA-2016-123533,11/24/2016,11/30/2016,Standard Class,Home Office,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,42.384,2,0.2,4.2384
6271,CA-2016-165470,11/25/2016,11/30/2016,Standard Class,Home Office,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",5.08,1,0.2,1.651
6272,CA-2016-160535,11/25/2016,11/30/2016,Standard Class,Corporate,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,0,67.608
6273,CA-2016-160535,11/25/2016,11/30/2016,Standard Class,Corporate,TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,319.92,8,0,118.3704
6274,US-2016-119298,11/25/2016,11/28/2016,First Class,Consumer,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,2,0,17.994
6275,CA-2016-169838,11/25/2016,11/29/2016,Standard Class,Corporate,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9,0,329.4081
6276,CA-2016-169838,11/25/2016,11/29/2016,Standard Class,Corporate,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,1,0,8.304
6277,CA-2016-169838,11/25/2016,11/29/2016,Standard Class,Corporate,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160,8,0,62.4
6278,CA-2016-108196,11/25/2016,12/2/2016,Standard Class,Consumer,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588,2,0.7,-304.392
6279,CA-2016-108196,11/25/2016,12/2/2016,Standard Class,Consumer,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985,5,0.7,-6599.978
6280,CA-2016-108196,11/25/2016,12/2/2016,Standard Class,Consumer,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976,3,0.2,11.9952
6281,CA-2016-132549,11/25/2016,11/30/2016,Standard Class,Consumer,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,7,0,19.8072
6282,CA-2016-113341,11/25/2016,11/29/2016,Standard Class,Consumer,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.352,3,0.2,19.4352
6283,CA-2016-133711,11/26/2016,11/29/2016,First Class,Corporate,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,70.98,7,0,34.7802
6284,CA-2016-133711,11/26/2016,11/29/2016,First Class,Corporate,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,3,0,45.84
6285,CA-2016-133711,11/26/2016,11/29/2016,First Class,Corporate,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.75,5,0,16.875
6286,CA-2016-133711,11/26/2016,11/29/2016,First Class,Corporate,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040,8,0,1459.2
6287,CA-2016-129693,11/26/2016,12/2/2016,Standard Class,Corporate,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.312,2,0.2,2.5592
6288,US-2016-126893,11/26/2016,12/1/2016,Standard Class,Consumer,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,494.982,3,0.4,-115.4958
6289,US-2016-158309,11/26/2016,11/29/2016,First Class,Home Office,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,3.744,4,0.7,-2.6208
6290,CA-2016-130288,11/26/2016,11/30/2016,Second Class,Corporate,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508
6291,CA-2016-106915,11/26/2016,12/2/2016,Standard Class,Consumer,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.856,4,0.2,4.2408
6292,CA-2016-145135,11/26/2016,11/28/2016,First Class,Home Office,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0,14.9925
6293,CA-2016-145135,11/26/2016,11/28/2016,First Class,Home Office,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36,2,0,6.4128
6294,US-2016-158288,11/26/2016,11/28/2016,Second Class,Consumer,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,78.759,9,0.7,-57.7566
6295,CA-2016-107104,11/26/2016,11/30/2016,Standard Class,Consumer,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,3406.664,8,0.15,160.3136
6296,CA-2016-107104,11/26/2016,11/30/2016,Standard Class,Consumer,OFF-AR-10004269,Office Supplies,Art,Newell 31,37.17,9,0,10.4076
6297,CA-2016-107104,11/26/2016,11/30/2016,Standard Class,Consumer,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2,0,19.488
6298,CA-2016-107104,11/26/2016,11/30/2016,Standard Class,Consumer,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0,297.69
6299,CA-2016-129686,11/27/2016,11/29/2016,Second Class,Corporate,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",97.984,2,0.2,-24.496
6300,CA-2016-129686,11/27/2016,11/29/2016,Second Class,Corporate,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,62.4,6,0.2,19.5
6301,CA-2016-152121,11/27/2016,11/29/2016,Second Class,Consumer,TEC-PH-10002483,Technology,Phones,Motorola Moto X,271.992,1,0.2,23.7993
6302,CA-2016-162313,11/27/2016,11/30/2016,First Class,Corporate,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.292,6,0.1,29.7408
6303,CA-2016-144911,11/27/2016,11/30/2016,First Class,Corporate,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5,0,15.378
6304,CA-2016-144911,11/27/2016,11/30/2016,First Class,Corporate,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,152,5,0,69.92
6305,CA-2016-159639,11/27/2016,12/2/2016,Standard Class,Corporate,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0,10.4148
6306,CA-2016-104276,11/27/2016,12/3/2016,Standard Class,Consumer,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,1,0.2,14.595
6307,CA-2016-104276,11/27/2016,12/3/2016,Standard Class,Consumer,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,331.023,7,0.45,-114.3534
6308,US-2016-114230,11/27/2016,12/1/2016,Standard Class,Consumer,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39.808,4,0.2,3.9808
6309,CA-2016-117583,11/27/2016,11/30/2016,First Class,Consumer,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,25.92,4,0,12.4416
6310,CA-2016-117583,11/27/2016,11/30/2016,First Class,Consumer,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,3,0,9.702
6311,CA-2016-117583,11/27/2016,11/30/2016,First Class,Consumer,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,204.95,5,0,100.4255
6312,CA-2016-117583,11/27/2016,11/30/2016,First Class,Consumer,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",79.95,5,0,38.376
6313,CA-2016-105018,11/28/2016,12/2/2016,Standard Class,Consumer,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368
6314,CA-2016-123617,11/28/2016,12/3/2016,Standard Class,Corporate,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,7.434,6,0.7,-5.6994
6315,CA-2016-163167,11/28/2016,12/1/2016,Second Class,Corporate,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",182.67,3,0,52.9743
6316,CA-2016-163167,11/28/2016,12/1/2016,Second Class,Corporate,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,101.7,6,0,6.102
6317,CA-2016-163167,11/28/2016,12/1/2016,Second Class,Corporate,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,3,0,56.301
6318,CA-2016-163167,11/28/2016,12/1/2016,Second Class,Corporate,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1263.3,6,0,315.825
6319,CA-2016-127243,11/28/2016,12/4/2016,Standard Class,Corporate,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182,3,0.4,-73.7061
6320,CA-2016-127243,11/28/2016,12/4/2016,Standard Class,Corporate,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,12.672,8,0.2,2.6928
6321,CA-2016-127243,11/28/2016,12/4/2016,Standard Class,Corporate,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,2,0.7,-5.0512
6322,CA-2016-127243,11/28/2016,12/4/2016,Standard Class,Corporate,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2,0.2,-7.7292
6323,CA-2016-127243,11/28/2016,12/4/2016,Standard Class,Corporate,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7,0.3,-24.843
6324,US-2016-131674,11/29/2016,12/1/2016,Second Class,Corporate,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.416,2,0.2,16.7946
6325,CA-2016-160241,11/29/2016,12/4/2016,Second Class,Home Office,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176,4,0.6,-302.72
6326,US-2016-134761,11/30/2016,11/30/2016,Same Day,Consumer,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,36.192,1,0.2,2.7144
6327,CA-2016-156748,11/30/2016,12/6/2016,Standard Class,Consumer,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0,16.68
6328,CA-2016-156748,11/30/2016,12/6/2016,Standard Class,Consumer,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0,6.3296
6329,CA-2016-156748,11/30/2016,12/6/2016,Standard Class,Consumer,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86,7,0,24.843
6330,CA-2016-156748,11/30/2016,12/6/2016,Standard Class,Consumer,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0,35.0973
6331,CA-2016-129903,12/1/2016,12/4/2016,Second Class,Consumer,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0,11.7208
6332,CA-2016-113621,12/1/2016,12/5/2016,Standard Class,Consumer,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,172.5,2,0,51.75
6333,CA-2016-113621,12/1/2016,12/5/2016,Standard Class,Consumer,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,179.97,3,0,44.9925
